"","id","author","date","title","category","city","country"
"141",162178,"Talanx Systeme AG","2017-12-01T09:57:07Z","Senior Softwareentwickler (m/w) Java at Talanx Systeme AG (Hannover, Deutschland)","java;sql;xml","HANNOVER","DEUTSCHLAND"
"142",160942,"Molecular Health GmbH","2017-12-01T08:00:55Z","Applikationsentwickler (m/w) at Molecular Health GmbH (Heidelberg, Deutschland)","openui;angularjs;nodejs;gitlab;mercurial","HEIDELBERG","DEUTSCHLAND"
"143",161845,"Helloprint","2017-11-28T14:36:27Z","Web Analyst at Helloprint (Rotterdam, Netherlands)","sql;javascript;abtesting;googleanalytics;googletagmanager","ROTTERDAM","NETHERLANDS"
"144",159796,"InnoGames","2017-11-29T16:12:42Z","Linux System Administrator / System Engineer at InnoGames (Hamburg, Deutschland)","linux;python;scripting;mysql;sysadmin","HAMBURG","DEUTSCHLAND"
"145",161996,"foodora","2017-11-29T17:32:31Z","Senior Front-end Engineer for Berlin-based international food delivery company! at foodora (Berlin, Germany)","clojure;javascript;css;testing","BERLIN","GERMANY"
"146",161995,"foodora","2017-11-29T17:30:03Z","Senior Software Engineer - PHP at foodora (Berlin, Germany)","php;acid;solidprinciples;designpatterns","BERLIN","GERMANY"
"147",161830,"Avira","2017-11-28T10:53:03Z","Machine Learning Researcher  Deep Learning (m/f) at Avira (Tettnang, Deutschland)","deeplearning;python;machinelearning;tensorflow;pytorch","TETTNANG","DEUTSCHLAND"
"148",162151,"Blackbaud","2017-11-30T22:31:05Z","Senior Software Engineer - Payments at Blackbaud (Charleston, SC)","webservices;net;oop;tsql","CHARLESTON","SC"
"149",162015,"NetEnt","2017-11-29T21:05:15Z","Game Server Developer (Backend) at NetEnt (Stockholm, Sweden)","java;docker;tdd;git","STOCKHOLM","SWEDEN"
"150",161718,"Parkmobile","2017-11-27T14:13:44Z","Senior .NET Developer at Parkmobile (Diemen, Netherlands)","c;unittesting;scrum;rest;sqlserver","DIEMEN","NETHERLANDS"
"151",161717,"Parkmobile","2017-11-27T14:03:37Z","Senior iOS Developer at Parkmobile (Diemen, Netherlands)","swift;objectivec;unittesting;agile;android","DIEMEN","NETHERLANDS"
"152",151422,"BESTSELLER","2017-11-27T13:49:05Z","Senior Full-Stack Engineer at BESTSELLER (Amsterdam, Netherlands)","javascript;agile;cloud","AMSTERDAM","NETHERLANDS"
"153",161699,"Adyen","2017-11-27T12:26:03Z","Front End Developer at Amsterdam's fastest growing tech company at Adyen (Amsterdam, Netherlands)","userexperience;javascript;css;html;jquery","AMSTERDAM","NETHERLANDS"
"154",161421,"dormakaba Schweiz AG","2017-11-27T15:23:16Z","AWS Software Architect at dormakaba Schweiz AG (Rümlang, Switzerland)","amazonwebservices;cloud","RÜMLANG","SWITZERLAND"
"155",162153,"Blackbaud","2017-11-30T22:36:58Z","Application Security Engineer at Blackbaud (Austin, TX)","security;webservices","AUSTIN","TX"
"156",158199,"Zemanta","2017-11-28T21:44:52Z","Data Scientist On A Real-Time Bidding Platform at Zemanta (Ljubljana, Slovenia)","go;python;hadoop;datascience;machinelearning","LJUBLJANA","SLOVENIA"
"157",161696,"LIGADIGITAL AG","2017-11-27T11:15:02Z","Frontend Developer, JavaScript (m/f) Stuttgart at LIGADIGITAL AG (Stuttgart, Deutschland)","javascript;emberjs;css;sass;rest","STUTTGART","DEUTSCHLAND"
"158",143235,"GoEuro Travel GmbH","2017-11-28T16:37:50Z","Senior Full-Stack Developer (Java, JavaScript) at GoEuro Travel GmbH (Berlin, Germany)","java;reactjs;javascript;nosql;agile","BERLIN","GERMANY"
"159",138469,"GoEuro Travel GmbH","2017-11-28T16:38:26Z","Senior Frontend Developer (JavaScript, React/Redux, ES6) at GoEuro Travel GmbH (Berlin, Deutschland)","reactjs;javascript;redux;webcomponent","BERLIN","DEUTSCHLAND"
"160",146738,"GoEuro Travel GmbH","2017-11-28T16:31:26Z","Senior Full-stack Developer (Java & Node.js), Fast Integration Team at GoEuro Travel GmbH (Berlin, Germany)","java;frontend","BERLIN","GERMANY"
"161",161870,"ProfitBricks GmbH","2017-11-28T16:13:19Z","Linux Kernel Storage Programmer (m/f) for Cloud Technology at ProfitBricks GmbH (Berlin, Deutschland)","c;c;storage;networking;kernel","BERLIN","DEUTSCHLAND"
"162",160371,"CarTrawler","2017-11-28T07:13:21Z","UX Design Lead for CarTrawler at CarTrawler (Dublin 14, Ireland)","userexperience;userinterface;testing;adobe","DUBLIN 14","IRELAND"
"163",161827,"4scotty GmbH","2017-11-28T10:25:54Z","Frontend Software Developer (m/w) start-up of ADAC in Berlin at 4scotty GmbH (Berlin, Deutschland)","reactjs;vuejs;reactnative;ecmascript;tdd","BERLIN","DEUTSCHLAND"
"164",157684,"PAF - Play Among Friends","2017-11-29T15:54:00Z","Oracle Data Warehouse Engineer to grow into Big Data at PAF - Play Among Friends (Helsingfors, Finland)","oracle;sql;plsql;database","HELSINGFORS","FINLAND"
"165",132883,"Thales Communications &amp; Security S.A.S.","2017-11-12T13:17:05Z","Consultant Cybersécurité - Intrusion, Forensics, Reverse-engineering - H/F at Thales Communications &amp; Security S.A.S. (Vélizy-Villacoublay, France)","windows;linux;c;ruby;c","VÉLIZY-VILLACOUBLAY","FRANCE"
"166",162175,"HiQ Finland","2017-12-01T09:12:32Z","Front end developer at HiQ Finland (Espoo, Finland)","html;css;javascript;reactjs;vuejs","ESPOO","FINLAND"
"167",161677,"ottonova Holding AG","2017-11-27T10:40:38Z","PHP Backend Engineer | Germany's most innovative health insurance company at ottonova Holding AG (München, Germany)","symfony;php;rest;domaindrivendesign","MUENCHEN","GERMANY"
"168",161676,"ottonova Holding AG","2017-11-27T10:38:08Z","Android Engineer | Germany's most innovative health insurance company at ottonova Holding AG (München, Germany)","android;java;rest","MUENCHEN","GERMANY"
"169",161744,"MTR Travel Technologies GmbH","2017-11-27T16:08:11Z","Senior Backend Engineer (m/f) at MTR Travel Technologies GmbH (Berlin, Deutschland)","amazonwebservices;nodejs;redis","BERLIN","DEUTSCHLAND"
"170",161088,"MediaTek","2017-11-28T10:22:45Z","Senior Software Engineer - DSP at MediaTek (Linköping, Sweden)","c;agile;c;asic;verilog","LINKÖPING","SWEDEN"
"171",161608,"Similar.ai","2017-11-24T14:43:29Z","Machine Learning Developer at Similar.ai (Leiden, Netherlands)","django;python;pytorch","LEIDEN","NETHERLANDS"
"172",147701,"Contiamo","2017-11-27T08:39:46Z","(Senior) Golang Engineer | Data Science Platform at Contiamo (Berlin, Germany)","golang;go;docker;kubernetes;git","BERLIN","GERMANY"
"173",161851,"Above","2017-11-28T14:49:21Z","Software / Hardware Manager at Above (Nacka, Sweden)","softwaredesign;ios;android;embedded;electronics","NACKA","SWEDEN"
"174",162120,"Trifork The Netherlands","2017-11-30T16:09:37Z","Software Architect at Trifork The Netherlands (Eindhoven, Netherlands)","docker;spring;rest;cloud;machinelearning","EINDHOVEN","NETHERLANDS"
"175",161545,"Wellcome Trust Sanger Institute","2017-11-23T16:24:31Z","Web Software Engineer at Wellcome Trust Sanger Institute (Hinxton, UK)","maven;junit;jackson;java;slfj","HINXTON","UK"
"176",161665,"Above","2017-11-27T08:01:26Z","Frontend Software Developer at Above (Malmö, Sweden)","ios;android;ecmascript;reactnative;rest","MALMO","SWEDEN"
"177",159015,"European Bioinformatics Institute (EMBL-EBI)","2017-11-23T15:19:23Z","Software Developer at European Bioinformatics Institute (EMBL-EBI) (Hinxton, UK)","python;mysql;nosql;activemq","HINXTON","UK"
"178",162118,"Trifork The Netherlands","2017-11-30T15:38:52Z","Software Engineer (Medior and Senior) at Trifork The Netherlands (Eindhoven, Netherlands)","java;agile;nosql;scrum","EINDHOVEN","NETHERLANDS"
"179",161833,"Unity Technologies Finland","2017-11-28T11:43:30Z","Infrastructure Engineer - Project X at Unity Technologies Finland (Helsinki, Finland)","linux;go;bash;amazonwebservices;sysadmin","HELSINKI","FINLAND"
"180",156340,"ING","2017-11-23T09:08:23Z","JAVA Developer - Fintech scale-up Payconiq . Amsterdam. at ING (Amsterdam, Netherlands)","java;mobile","AMSTERDAM","NETHERLANDS"
"181",161679,"Motorola Solutions","2017-11-27T10:58:51Z","Linux Platform Engineer at Motorola Solutions (Kraków, Poland)","linux;perl;python;virtualmachine","KRAKÓW","POLAND"
"182",161417,"Mendix","2017-11-22T13:32:04Z","C# WPF Developer at Mendix (Rotterdam, Netherlands)","c;wpf;mvvm;dependencyinjection","ROTTERDAM","NETHERLANDS"
"183",162112,"OBI Group Holding SE & Co. KGaA","2017-11-30T15:02:52Z","Software Architect (m/w) at OBI Group Holding SE & Co. KGaA (Köln, Germany)","java;architecture;webapplications","KOELN","GERMANY"
"184",161667,"Motorola Solutions","2017-11-27T08:38:57Z","Web Service Developer at Motorola Solutions (Kraków, Poland)","javascript;java;c;html;css","KRAKÓW","POLAND"
"185",161086,"MediaTek","2017-11-22T16:22:15Z","Senior Wireless Software Engineer at MediaTek (Cambourne, UK)","c;design;c;modem;g","CAMBOURNE","UK"
"186",161282,"Intercom","2017-11-21T13:21:58Z","Software Engineer,  Shipping 80+ times a day! at Intercom (London, UK)","go;design;rubyonrails;java","LONDON","UK"
"187",161426,"Adyen","2017-11-22T14:37:42Z","Linux Mac/Desktop Engineer at Amsterdam's fastest growing tech company at Adyen (Amsterdam, Netherlands)","linux;python;sql;postgresql;java;sysadmin","AMSTERDAM","NETHERLANDS"
"188",162117,"Frankfurter Lebensversicherung AG","2017-11-30T15:38:27Z","Senior Software Architekt (m/w) at Frankfurter Lebensversicherung AG (Bad Homburg vor der Höhe, Deutschland)","java;javaee;jboss","BAD HOMBURG VOR DER HÖHE","DEUTSCHLAND"
"189",161407,"RIPE NCC","2017-11-22T12:04:19Z","Developer/Big Data Software Engineer at RIPE NCC (Amsterdam, Netherlands)","hadoop;java;linux;hdfs;mapreduce","AMSTERDAM","NETHERLANDS"
"190",162116,"Numbrs","2017-11-30T15:34:53Z","Senior Software Engineer, Web at Numbrs (Zürich, Schweiz)","reactjs;html;html;modelviewcontroller","ZUERICH","SCHWEIZ"
"191",161108,"VSTEP","2017-11-21T11:12:42Z","Software Engineer C++ at VSTEP (Rotterdam, Netherlands)","c;c","ROTTERDAM","NETHERLANDS"
"192",162114,"Numbrs","2017-11-30T15:27:41Z","Senior Software Engineer, iOS at Numbrs (Zürich, Schweiz)","ios;swift;objectivec;cocoa;coredata","ZUERICH","SCHWEIZ"
"193",162113,"Numbrs","2017-11-30T15:25:52Z","Senior Software Engineer, Android at Numbrs (Zürich, Schweiz)","rxandroid;android;java;mobile","ZUERICH","SCHWEIZ"
"194",162092,"Schoonderbeek Elektronica Systemen B.V.","2017-11-30T12:40:17Z","C# .NET Software Developer at Schoonderbeek Elektronica Systemen B.V. (Nieuw-Vennep, Netherlands)","c;net;sql;aspnet;sqlserver","NIEUW-VENNEP","NETHERLANDS"
"195",162065,"Zoopla Property Group","2017-11-30T09:14:57Z","Senior DevOps Data Engineer - AWS at Zoopla Property Group (London, UK)","cloud;amazonwebservices;linux;unix;continuousintegration","LONDON","UK"
"196",150874,"Intercom","2017-11-20T17:10:32Z","Engineering Manager, We ship 80+ times a day! at Intercom (London, UK)","rubyonrails;continuousintegration;ruby;emberjs;continuousdeployment","LONDON","UK"
"197",161340,"Uber","2017-11-21T19:34:07Z","Software Engineer - Backend at Uber (Amsterdam, Netherlands)","go;python;java;c;mysql","AMSTERDAM","NETHERLANDS"
"198",161337,"Uber","2017-11-21T19:30:49Z","Software Engineer - Backend at Uber (Amsterdam, Netherlands)","go;python;java;c;mysql","AMSTERDAM","NETHERLANDS"
"199",161448,"NNAISENSE","2017-11-23T13:51:58Z","Software Engineer for Artificial General Intelligence at NNAISENSE (Lugano, Switzerland) (allows remote)","c;multithreading;networking;artificialintelligence","LUGANO","SWITZERLAND"
"200",161402,"dormakaba Schweiz AG","2017-11-22T11:22:59Z","Cloud Developer AWS/Azure at dormakaba Schweiz AG (Rümlang, Switzerland)","reactjs;nodejs;javascript;amazonwebservices;azure","RÜMLANG","SWITZERLAND"
"201",162069,"CAK","2017-11-30T09:45:56Z","Senior .NET Developer at CAK (Den Haag, Netherlands)","c;aspnetmvc;html;wcf;aspnetwebapi","DEN HAAG","NETHERLANDS"
"202",161761,"Holvi","2017-11-27T17:38:36Z","Senior Data Engineer (Backend) at Holvi (Helsinki, Finland)","python;postgresql;django;debian;unittesting","HELSINKI","FINLAND"
"203",161986,"JW Player","2017-11-29T16:22:19Z","DevOps Engineer at JW Player (New York, NY)","python;amazonwebservices;scripting;configurationmanagement;containers","NEW YORK","NY"
"204",161985,"JW Player","2017-11-29T16:14:47Z","Senior Backend Engineer at JW Player (New York, NY)","linux;cloud;webservices;python;amazonwebservices","NEW YORK","NY"
"205",149843,"mytaxi (Intelligent Apps GmbH)","2017-11-24T09:17:11Z","iOS Developer (m/f) Hamburg, Barcelona, Athens, Bucharest at mytaxi (Intelligent Apps GmbH) (Hamburg, Germany)","ios;objectivec;swift;cocoa;mvvm","HAMBURG","GERMANY"
"206",161226,"Optiver","2017-11-21T07:26:42Z","(Cloud) Data Engineer at Optiver (Amsterdam, Netherlands)","python;amazonwebservices;tensorflow;apachespark;etl;sysadmin","AMSTERDAM","NETHERLANDS"
"207",162110,"Leica Geosystems","2017-11-30T14:28:32Z","Imaging Algorithm Expert at Leica Geosystems (Heerbrugg, Switzerland)","matlab;hdr","HEERBRUGG","SWITZERLAND"
"208",162085,"AEB GmbH","2017-11-30T11:52:23Z","Softwareentwickler (m/w) in Stuttgart, Mainz, München at AEB GmbH (Stuttgart, Deutschland)","eclipse;svn;java","STUTTGART","DEUTSCHLAND"
"209",162082,"AEB GmbH","2017-11-30T11:45:47Z","Webentwickler/Softwareentwickler (m/w) at AEB GmbH (Stuttgart, Deutschland)","php;java;javascript;powershell","STUTTGART","DEUTSCHLAND"
"210",161132,"Booking.com","2017-11-20T16:27:06Z"," Principal Engineer (SOA)  Paid Relocation & Visa to Amsterdam at Booking.com (Amsterdam, Netherlands)","kubernetes;linux;soap;microservices;java","AMSTERDAM","NETHERLANDS"
"211",162073,"LÄMMERZAHL GmbH","2017-11-30T10:22:08Z","Softwareentwickler / Programmierer (m/w) at LÄMMERZAHL GmbH (Dortmund, Deutschland)","linux;unix;windows","DORTMUND","DEUTSCHLAND"
"212",162111,"EE","2017-11-30T14:50:50Z","Senior Software Engineer (UI) at EE (Leeds, UK)","javascript;css;html;jquery","LEEDS","UK"
"213",161103,"Backbase","2017-11-20T13:44:32Z","(Senior) Java Back-end Developer @ Backbase at Backbase (Amsterdam, Netherlands)","spring;java;microservices;apachecamel;tdd","AMSTERDAM","NETHERLANDS"
"214",139841,"SAFRAN","2017-11-13T09:08:03Z","Data Scientist senior at SAFRAN (Magny-les-Hameaux, France)","r;sas;matlab;scala;c","MAGNY-LES-HAMEAUX","FRANCE"
"215",161583,"Delivery Hero AG","2017-11-24T11:07:47Z","Senior Frontend Engineer (f/m) at Delivery Hero AG (Berlin, Germany)","reactjs;javascript;css;redux","BERLIN","GERMANY"
"216",147533,"CeleraOne GmbH","2017-11-24T09:32:14Z","DevOps Engineer (m/f) at CeleraOne GmbH (Berlin, Deutschland)","linux;continuousintegration;nginx;ansible;nagios","BERLIN","DEUTSCHLAND"
"217",161055,"Tripaneer","2017-11-20T05:24:02Z","Software Developer at Tripaneer (Amsterdam, Netherlands)","c;c;c;java;assembly","AMSTERDAM","NETHERLANDS"
"218",161050,"Tripaneer","2017-11-20T03:02:53Z","UX Web Designer (html/css) at Tripaneer (Amsterdam, Netherlands)","javascript;jquery;html;css;responsivedesign","AMSTERDAM","NETHERLANDS"
"219",160989,"Quantcast","2017-11-17T19:24:37Z","Software Engineering Intern, Summer 2018 at Quantcast (London, UK)","java;python;javascript","LONDON","UK"
"220",160988,"Quantcast","2017-11-17T19:19:04Z","Software Engineer, New Graduate 2018 at Quantcast (London, UK)","java;python","LONDON","UK"
"221",162094,"adidas Group","2017-11-30T12:44:48Z","Senior Software Engineer CMS at adidas Group (Herzogenaurach, Germany)","sdl;architecture;docker;net;amazonwebservices","HERZOGENAURACH","GERMANY"
"222",162030,"Hach Company, a Danaher Water Quality Co.","2017-11-30T04:27:40Z","Software QA Test Engineer at Hach Company, a Danaher Water Quality Co. (Düsseldorf, Germany)","linux;vba;net;javascript;jira","DÜSSELDORF","GERMANY"
"223",162119,"Zendesk","2017-11-30T15:52:41Z","Senior Ruby on Rails Developer at Zendesk (Dublin, Ireland)","rubyonrails;ruby;rubyonrails;javascript","DUBLIN","IRELAND"
"224",162103,"SoftwareONE Deutschland GmbH","2017-11-30T13:33:33Z","Solution Sales (m/w) Amazon Web Services Cloud Solution - Bundesweit at SoftwareONE Deutschland GmbH (München, Deutschland)","amazonwebservices","MUENCHEN","DEUTSCHLAND"
"225",162102,"Sixt GmbH & Co. Autovermietung KG","2017-11-30T13:31:53Z","Android Engineer (m/f) for native App Dev at Sixt GmbH & Co. Autovermietung KG (Munich, Germany)","android;java;mobile;kotlin;webservices","MUNICH","GERMANY"
"226",162101,"Sixt GmbH & Co. Autovermietung KG","2017-11-30T13:28:49Z","Java Backend Engineer (m/f) microservices, AWS at Sixt GmbH & Co. Autovermietung KG (Munich, Germany)","java;microservices;distributedsystem;apachekafka;events","MUNICH","GERMANY"
"227",161538,"HeavenHR","2017-11-23T15:21:12Z","Senior Java Developer (m/f) at HeavenHR (Berlin, Deutschland)","java;spring;javascript;hibernate;maven","BERLIN","DEUTSCHLAND"
"228",161535,"foodora","2017-11-23T15:14:35Z","SysAdmin/DevOps Engineer for Berlin-based international food delivery company! at foodora (Berlin, Germany)","ruby;amazonwebservices;python;docker;bash;sysadmin","BERLIN","GERMANY"
"229",162126,"Mimi Hearing Technologies GmbH","2017-11-30T17:01:32Z","Help us as Senior Android Developer become the standard for personalized audio at Mimi Hearing Technologies GmbH (Berlin, Germany)","android;mobile;reactjs;javascript;nodejs","BERLIN","GERMANY"
"230",133397,"bwin (part of GVC Group)","2017-11-24T08:31:37Z","Senior Java Developer (m/f) at bwin (part of GVC Group) (Wien, Austria)","java;spring;unittesting;cassandra;webservices","WIEN","AUSTRIA"
"231",162096,"SoftwareONE Deutschland GmbH","2017-11-30T13:05:25Z","IT-Architekt (m/w) Amazon Web Services Cloud - Bundesweit at SoftwareONE Deutschland GmbH (München, Deutschland)","design;amazonwebservices","MUENCHEN","DEUTSCHLAND"
"232",160804,"Zalando SE","2017-11-23T12:29:28Z","Engineering Lead - Retail Core (Java/Scala) at Zalando SE (Berlin, Deutschland)","java;scala;reactjs;rest;amazonwebservices","BERLIN","DEUTSCHLAND"
"233",161507,"Delivery Hero AG","2017-11-23T10:51:31Z","Lead Software Engineer - Identity Management (f/m) at Delivery Hero AG (Berlin, Germany)","java;spring;javaee","BERLIN","GERMANY"
"234",161504,"Delivery Hero AG","2017-11-23T10:47:55Z","Full-Stack Developer in GeoLocation Team (f/m) at Delivery Hero AG (Berlin, Germany)","python;flask;reactjs;sql","BERLIN","GERMANY"
"235",162084,"Vizzlo","2017-11-30T14:27:06Z","Senior JavaScript/TypeScript Software Engineer (React, Frontend) at Vizzlo (Leipzig, Deutschland) (allows remote)","react;typescript;javascript;nodejs;html","LEIPZIG","DEUTSCHLAND"
"236",162100,"freiheit.com technologies gmbh","2017-11-30T13:20:59Z","Software Developer (m/w) at freiheit.com technologies gmbh (Hamburg, Deutschland)","java;scala;go;c;haskell","HAMBURG","DEUTSCHLAND"
"237",160914,"European Bioinformatics Institute (EMBL-EBI)","2017-11-17T11:05:10Z","Full Stack Software Engineer at European Bioinformatics Institute (EMBL-EBI) (Hinxton, UK)","webservices;java;spring;angular;perl","HINXTON","UK"
"238",162077,"Device Insight GmbH","2017-11-30T10:53:38Z","Software Tester IoT (m/w) (automatisierte und manuelle Tests) in München at Device Insight GmbH (München, Deutschland)","testing;iot;soapui;qa;automation","MUENCHEN","DEUTSCHLAND"
"239",162076,"Device Insight GmbH","2017-11-30T10:49:58Z","Java Entwickler (m/w)  ""Internet of Things"" in München at Device Insight GmbH (München, Deutschland)","java;spring;hibernate;iot;apachecamel","MUENCHEN","DEUTSCHLAND"
"240",162086,"freiheit.com technologies gmbh","2017-11-30T11:56:39Z","(Junior) Hacker wanted. at freiheit.com technologies gmbh (Hamburg, Deutschland)","java;scala;go;haskell","HAMBURG","DEUTSCHLAND"
"241",142357,"Sytac IT Consulting","2017-11-17T15:52:23Z","Sr. Frontend Developer (React/Blockchain) at Sytac IT Consulting (Amsterdam, Netherlands)","javascript;reactjs;angularjs;nodejs;blockchain","AMSTERDAM","NETHERLANDS"
"242",161451,"Zalando SE","2017-11-22T15:47:13Z","Senior Data Scientist - Pricing & Forecasting at Zalando SE (Berlin, Germany)","python;pandas;apachespark;tensorflow;scikitlearn","BERLIN","GERMANY"
"243",140050,"Glofox","2017-11-21T22:45:01Z","Senior Software Engineer at Glofox (Dublin, Ireland)","php;api;paymentgateway;go","DUBLIN","IRELAND"
"244",162068,"CGM Clinical Deutschland GmbH","2017-11-30T09:37:15Z","Software Entwickler (m/w) Java, HTML5, JavaScript, Angular JS at CGM Clinical Deutschland GmbH (Planegg, Germany)","javascript;java;angularjs;html;html","PLANEGG","GERMANY"
"245",36832,"think-cell","2017-11-22T08:51:37Z","C++ development without deadlines? 120k at think-cell (Berlin, Germany)","c;c;datastructures;algorithm;linearprogramming","BERLIN","GERMANY"
"246",146576,"FREQUENTIS AG","2017-11-30T15:54:12Z","C++ Spezialist - Software Entwicklung (w/m) at FREQUENTIS AG (Wien, Österreich)","c;c","WIEN","ÖSTERREICH"
"247",161071,"BMW Group","2017-11-20T09:33:56Z","Software Developer (C++/Python) for Autonomous Driving (f/m) at BMW Group (München, Deutschland)","c;python;algorithm","MUENCHEN","DEUTSCHLAND"
"248",161070,"BMW Group","2017-11-20T09:30:48Z","(Senior) Machine Learning Engineer for Autonomous Driving (f/m) at BMW Group (München, Deutschland)","c;machinelearning;python","MUENCHEN","DEUTSCHLAND"
"249",161069,"BMW Group","2017-11-20T09:28:31Z","Reinforcement Learning Engineer for Autonomous Driving (f/m) at BMW Group (München, Deutschland)","c;python;reinforcementlearning","MUENCHEN","DEUTSCHLAND"
"250",161068,"BMW Group","2017-11-20T09:26:18Z","Robotics Engineer for Autonomous Driving (f/m) at BMW Group (München, Deutschland)","c;python;robotics","MUENCHEN","DEUTSCHLAND"
"251",161067,"BMW Group","2017-11-20T09:23:03Z","(Senior) Algorithm Developer for Autonomous Driving (f/m) at BMW Group (München, Deutschland)","c;algorithm;python","MUENCHEN","DEUTSCHLAND"
"252",160682,"InterNations","2017-11-20T08:41:50Z","Senior Software Engineer (Membership / Payment / Billing) at InterNations (München, Deutschland)","php;symfony;magento;mariadb;solr","MUENCHEN","DEUTSCHLAND"
"253",161991,"Xara Group Ltd","2017-11-29T18:14:47Z","Frontend Javascript Developer at Xara Group Ltd (Great Gaddesden, UK)","javascript;html;css;nodejs;reactjs","GREAT GADDESDEN","UK"
"254",161971,"Cognizant Technology Solutions UK Ltd","2017-11-29T12:54:36Z","Big Data Developer (London) at Cognizant Technology Solutions UK Ltd (Croydon, UK)","hadoop;hbase;bigdata;java;apachekafka","CROYDON","UK"
"255",147693,"Fresenius Medical Care Deutschland GmbH","2017-11-29T14:41:26Z","IT-Spezialist Windows und Office (m/w) at Fresenius Medical Care Deutschland GmbH (Sankt Wendel, Deutschland)","active;directory;dns;dhcp;sharepoint","SANKT WENDEL","DEUTSCHLAND"
"256",161496,"Docler Holding","2017-11-23T09:52:41Z","iOS Developer at Docler Holding (Cagliari, Italy)","ios;swift;objectivec;objectivecblocks;mobile","CAGLIARI","ITALY"
"257",161415,"Shpock","2017-11-22T13:20:14Z","QA Automation Engineer (m/w) at Shpock (Wien, Österreich)","automation;testing;qa","WIEN","ÖSTERREICH"
"258",149886,"ABOUT YOU GmbH","2017-11-20T10:04:33Z","Quality Assurance Manager Mobile (m/w) at ABOUT YOU GmbH (Hamburg, Germany)","mobile;qa;javascript;testing","HAMBURG","GERMANY"
"259",160210,"ABOUT YOU GmbH","2017-11-20T10:03:13Z","PHP Developer EDITED at ABOUT YOU GmbH (Hamburg, Germany)","php;laravel;mysql;memcached;git","HAMBURG","GERMANY"
"260",149879,"ABOUT YOU GmbH","2017-11-20T10:03:02Z","Teamlead Development CRM (m/f) at ABOUT YOU GmbH (Hamburg, Germany)","php;mysql;javascript;git;bamboo","HAMBURG","GERMANY"
"261",142998,"ABOUT YOU GmbH","2017-11-20T10:01:22Z","Fullstack Developer WordPress (m/f) at ABOUT YOU GmbH (Hamburg, Germany)","wordpress;javascript;php","HAMBURG","GERMANY"
"262",132203,"ABOUT YOU GmbH","2017-11-20T10:00:43Z","PHP Developer BI Applications (m/f) at ABOUT YOU GmbH (Hamburg, Germany)","php;laravel;git;mysql","HAMBURG","GERMANY"
"263",121648,"ABOUT YOU GmbH","2017-11-20T09:59:14Z","(Senior) PHP Developer Checkout (m/f) at ABOUT YOU GmbH (Hamburg, Germany)","php;phalcon;laravel;mysql;git","HAMBURG","GERMANY"
"264",103345,"ABOUT YOU GmbH","2017-11-20T09:58:09Z","Operations Engineer (m/f) at ABOUT YOU GmbH (Hamburg, Germany)","php;bash;python;go;ansible","HAMBURG","GERMANY"
"265",160579,"ConsentEye","2017-11-29T12:11:52Z","Full-stack Developer - Early-stage Data Privacy Startup at ConsentEye (London, UK)","nodejs;reactjs;kubernetes;sql","LONDON","UK"
"266",161983,"Scheidt & Bachmann GmbH","2017-11-29T15:52:36Z","IT Architekt JAVA EE / Projektleiter (m/w) Softwareentwicklung at Scheidt & Bachmann GmbH (Mönchengladbach, Deutschland)","java;css;javaee;html","MÖNCHENGLADBACH","DEUTSCHLAND"
"267",161963,"Ticketmaster UK Limited","2017-11-29T12:07:00Z","Senior Engineer, IT Network Services EU at Ticketmaster UK Limited (London, UK)","bgp;ssl;python;ansible","LONDON","UK"
"268",160626,"Booking.com","2017-11-15T11:36:12Z"," Sr. iOS Mobile Application Developer   Paid Relocation & Visa to Amsterdam at Booking.com (Amsterdam, Netherlands)","ios;objectivec;xcode","AMSTERDAM","NETHERLANDS"
"269",155477,"Docler Holding","2017-11-10T14:04:24Z","Product owner at Docler Holding (Luxembourg City, Luxembourg)","agile","LUXEMBOURG CITY","LUXEMBOURG"
"270",155479,"Docler Holding","2017-11-10T14:04:13Z","Senior PHP Developer at Docler Holding (Luxembourg City, Luxembourg)","oop;php;agile","LUXEMBOURG CITY","LUXEMBOURG"
"271",155480,"Docler Holding","2017-11-10T14:04:00Z","IT Security Specialist at Docler Holding (Luxembourg City, Luxembourg)","security;testing;php;python","LUXEMBOURG CITY","LUXEMBOURG"
"272",155481,"Docler Holding","2017-11-10T14:03:46Z","Streaming Engineer at Docler Holding (Luxembourg City, Luxembourg)","nodejs;javascript","LUXEMBOURG CITY","LUXEMBOURG"
"273",158257,"Docler Holding","2017-11-10T14:03:27Z","Java Developer at Docler Holding (Luxembourg City, Luxembourg)","java;sql;oop;rest;spring","LUXEMBOURG CITY","LUXEMBOURG"
"274",158261,"Docler Holding","2017-11-10T14:03:15Z","QA Engineer at Docler Holding (Luxembourg City, Luxembourg)","selenium;qa;c","LUXEMBOURG CITY","LUXEMBOURG"
"275",160492,"freshcells systems engineering GmbH","2017-11-14T14:04:51Z","Fullstack Developer at freshcells systems engineering GmbH (Düsseldorf, Germany)","php;javascript;reactjs;symfonyx;nodejs","DÜSSELDORF","GERMANY"
"276",161955,"Adyen","2017-11-29T09:49:16Z","Senior Java Developer in a Fast Growing Global FinTech Company at Adyen (Singapore)","java;sql;postgresql","SINGAPORE",NA
